anzahl;vorname;geschlecht;position
6;Alea;w;1
6;Amalia;w;1
6;Amelia;w;1
6;Amina;w;1
6;Elena;w;1
6;Elina;w;1
6;Isabel;w;1
6;Lou;w;1
6;Maila;w;1
6;Melisa;w;1
6;Melissa;w;1
6;Milena;w;1
6;Mona;w;1
6;Noemi;w;1
6;Pia;w;1
6;Stella;w;1
6;Valentina;w;1
6;Arian;m;1
6;Aron;m;1
6;Baran;m;1
6;Benedikt;m;1
6;Benno;m;1
6;Damian;m;1
6;Enno;m;1
6;Friedrich;m;1
6;Jacob;m;1
6;Jannik;m;1
6;Johannes;m;1
6;Kian;m;1
6;Leano;m;1
6;Lino;m;1
6;Mohamed;m;1
6;Mohammad;m;1
6;Mohammed;m;1
6;Musa;m;1
6;Nathan;m;1
6;Pepe;m;1
6;Rayan;m;1
6;Yasin;m;1
6;Yusuf;m;1
6;Amelia;w;2
6;Aurelia;w;2
6;Josephine;w;2
6;Liya;w;2
6;Nur;w;2
6;Pauline;w;2
6;Sofie;w;2
6;Franz;m;2
6;Jan;m;2
6;Jonathan;m;2
6;Josef;m;2
6;Julius;m;2
6;Konrad;m;2
6;Leander;m;2
6;Max;m;2
6;Noah;m;2
6;Valentin;m;2
5;Aaliyah;w;1
5;Alessia;w;1
5;Aliya;w;1
5;Amaya;w;1
5;Anni;w;1
5;Cleo;w;1
5;Edda;w;1
5;Fatima;w;1
5;Hafsa;w;1
5;Josefine;w;1
5;Kiara;w;1
5;Klara;w;1
5;Leyla;w;1
5;Liah;w;1
5;Lynn;w;1
5;Malea;w;1
5;Malou;w;1
5;Mariam;w;1
5;Mayla;w;1
5;Nika;w;1
5;Nina;w;1
5;Zeynep;w;1
5;Amar;m;1
5;Ayaz;m;1
5;Charlie;m;1
5;Elia;m;1
5;Elian;m;1
5;Emilian;m;1
5;Frederik;m;1
5;Fritz;m;1
5;Henrik;m;1
5;Johan;m;1
5;Josef;m;1
5;Lars;m;1
5;Lasse;m;1
5;Lean;m;1
5;Lenn;m;1
5;Mikael;m;1
5;Nick;m;1
5;Thilo;m;1
5;Titus;m;1
5;Tobias;m;1
5;Victor;m;1
5;Ömer;m;1
5;Alexandra;w;2
5;Antonia;w;2
5;Carlotta;w;2
5;Elise;w;2
5;Felicitas;w;2
5;Helga;w;2
5;Isabella;w;2
5;Lena;w;2
5;Leni;w;2
5;Louisa;w;2
5;Paulina;w;2
5;Viktoria;w;2
5;Ben;m;2
5;Carl;m;2
5;Colin;m;2
5;Constantin;m;2
5;Ferdinand;m;2
5;Finn;m;2
5;Heinrich;m;2
5;Henri;m;2
5;Leo;m;2
5;Liam;m;2
5;Luis;m;2
5;Malte;m;2
5;Martin;m;2
5;Matteo;m;2
5;Maxim;m;2
5;Noel;m;2
5;Philipp;m;2
4;Adelina;w;1
4;Alice;w;1
4;Alva;w;1
4;Amélie;w;1
4;Annika;w;1
4;Aria;w;1
4;Aurora;w;1
4;Celine;w;1
4;Chiara;w;1
4;Dina;w;1
4;Finja;w;1
4;Flora;w;1
4;Greta;w;1
4;Helene;w;1
4;Hope;w;1
4;Isabell;w;1
4;Jasmin;w;1
4;Jonna;w;1
4;Karlotta;w;1
4;Kira;w;1
4;Layan;w;1
4;Lilia;w;1
4;Lily;w;1
4;Liyah;w;1
4;Liyana;w;1
4;Luana;w;1
4;Lucia;w;1
4;Magdalena;w;1
4;Maryam;w;1
4;Mathilde;w;1
4;Milla;w;1
4;Nala;w;1
4;Nisa;w;1
4;Selin;w;1
4;Selina;w;1
4;Talia;w;1
4;Theresa;w;1
4;Valerie;w;1
4;Viola;w;1
4;Wilma;w;1
4;Yara;w;1
4;Yuna;w;1
4;Ahmad;m;1
4;Alessandro;m;1
4;Antonio;m;1
4;Arthur;m;1
4;Aryan;m;1
4;Caspar;m;1
4;Constantin;m;1
4;Dario;m;1
4;Fabio;m;1
4;Hagen;m;1
4;Idris;m;1
4;Isa;m;1
4;Ismael;m;1
4;Issa;m;1
4;James;m;1
4;Jayden;m;1
4;John;m;1
4;Jonte;m;1
4;Joris;m;1
4;Kalle;m;1
4;Lennard;m;1
4;Leonardo;m;1
4;Leopold;m;1
4;Lionel;m;1
4;Manuel;m;1
4;Marlo;m;1
4;Matti;m;1
4;Neo;m;1
4;Nikita;m;1
4;Nikolas;m;1
4;Nino;m;1
4;Noel;m;1
4;Oscar;m;1
4;Piet;m;1
4;Rafael;m;1
4;Ruben;m;1
4;Younes;m;1
4;Grace;w;2
4;Henriette;w;2
4;Inge;w;2
4;Jolie;w;2
4;Joy;w;2
4;Lina;w;2
4;Liv;w;2
4;Luzia;w;2
4;Malou;w;2
4;Monika;w;2
4;Ruth;w;2
4;Aaron;m;2
4;Antonio;m;2
4;Bernhard;m;2
4;Christopher;m;2
4;Erich;m;2
4;Fritz;m;2
4;Jasper;m;2
4;Leon;m;2
4;Magnus;m;2
4;Matheo;m;2
4;Mika;m;2
4;Robin;m;2
4;Sebastian;m;2
4;Elisabeth;w;3
4;Maria;w;3
3;Adea;w;1
3;Alena;w;1
3;Alisha;w;1
3;Alissa;w;1
3;Aliyah;w;1
3;Ariana;w;1
3;Arina;w;1
3;Azra;w;1
3;Dalia;w;1
3;Derya;w;1
3;Elea;w;1
3;Eleni;w;1
3;Elisabeth;w;1
3;Elli;w;1
3;Elly;w;1
3;Elsa;w;1
3;Fabienne;w;1
3;Firdaus;w;1
3;Franziska;w;1
3;Freya;w;1
3;Hailey;w;1
3;Hana;w;1
3;Hidaya;w;1
3;Ina;w;1
3;Inaaya;w;1
3;Isabelle;w;1
3;Jannah;w;1
3;Jannat;w;1
3;Janne;w;1
3;Jette;w;1
3;Joana;w;1
3;Jule;w;1
3;Kaja;w;1
3;Lavin;w;1
3;Lene;w;1
3;Lola;w;1
3;Malina;w;1
3;Mariella;w;1
3;Marleen;w;1
3;Martha;w;1
3;Medina;w;1
3;Milou;w;1
3;Minel;w;1
3;Miriam;w;1
3;Nadia;w;1
3;Naemi;w;1
3;Neele;w;1
3;Nour;w;1
3;Ophelia;w;1
3;Rebecca;w;1
3;Reem;w;1
3;Tessa;w;1
3;Valeria;w;1
3;Viktoria;w;1
3;Yasmin;w;1
3;Zahra;w;1
3;Zoey;w;1
3;Zoé;w;1
3;Abdelmalik;m;1
3;Abdul;m;1
3;Ahmed;m;1
3;Albert;m;1
3;Alex;m;1
3;Alparslan;m;1
3;Amin;m;1
3;Arda;m;1
3;Arne;m;1
3;Aslan;m;1
3;Aurelio;m;1
3;Ayden;m;1
3;Ayman;m;1
3;Ayub;m;1
3;Azad;m;1
3;Aziz;m;1
3;Bastian;m;1
3;Can;m;1
3;Diar;m;1
3;Dion;m;1
3;Dominik;m;1
3;Dorian;m;1
3;Edgar;m;1
3;Emin;m;1
3;Emir;m;1
3;Eren;m;1
3;Eric;m;1
3;Eymen;m;1
3;Ezra;m;1
3;Gustav;m;1
3;Harun;m;1
3;Ibrahim;m;1
3;Ilay;m;1
3;Ilian;m;1
3;Imran;m;1
3;Ivan;m;1
3;Jarno;m;1
3;Jaro;m;1
3;Joscha;m;1
3;Juri;m;1
3;Konstantin;m;1
3;Laurin;m;1
3;Lennart;m;1
3;Lias;m;1
3;Mads;m;1
3;Magnus;m;1
3;Matthias;m;1
3;Mehmed;m;1
3;Metehan;m;1
3;Michael;m;1
3;Miguel;m;1
3;Mio;m;1
3;Muhammed;m;1
3;Neil;m;1
3;Nilo;m;1
3;Otto;m;1
3;Phil;m;1
3;Roman;m;1
3;Salim;m;1
3;Sami;m;1
3;Taavi;m;1
3;Thore;m;1
3;Thorin;m;1
3;Alice;w;2
3;Amalia;w;2
3;Amaya;w;2
3;Amira;w;2
3;Ava;w;2
3;Clara;w;2
3;Helena;w;2
3;Hope;w;2
3;Jane;w;2
3;Lara;w;2
3;Lilly;w;2
3;Livia;w;2
3;Luna;w;2
3;Lydia;w;2
3;Malea;w;2
3;Mathea;w;2
3;Mathilda;w;2
3;Milou;w;2
3;Rosa;w;2
3;Rosalie;w;2
3;Therese;w;2
3;Theresia;w;2
3;Vera;w;2
3;Amar;m;2
3;Amir;m;2
3;Bo;m;2
3;Bruno;m;2
3;Caspar;m;2
3;Daniel;m;2
3;Elia;m;2
3;Elian;m;2
3;Emanuel;m;2
3;Emilian;m;2
3;Emilio;m;2
3;Erik;m;2
3;Ismail;m;2
3;Joel;m;2
3;Jona;m;2
3;Jonas;m;2
3;Joris;m;2
3;Joseph;m;2
3;Joshua;m;2
3;Julian;m;2
3;Jürgen;m;2
3;Laurin;m;2
3;Leandro;m;2
3;Leopold;m;2
3;Manfred;m;2
3;Mehmet;m;2
3;Mio;m;2
3;Mirza;m;2
3;Nils;m;2
3;Oliver;m;2
3;Oskar;m;2
3;Ragnar;m;2
3;Samuel;m;2
3;Stefan;m;2
3;Theo;m;2
3;Thore;m;2
3;Toni;m;2
3;Dorothea;w;3
3;Gisela;w;3
3;Katharina;w;3
3;Ruth;w;3
3;Sophie;w;3
3;Ali;m;3
3;Bruno;m;3
3;Walter;m;3
2;Aaditri;w;1
2;Ajla;w;1
2;Alba;w;1
2;Alexis;w;1
2;Alia;w;1
2;Alica;w;1
2;Alin;w;1
2;Almina;w;1
2;Almira;w;1
2;Alya;w;1
2;Amal;w;1
2;Amilia;w;1
2;Amine;w;1
2;Amy;w;1
2;Ana;w;1
2;Anisa;w;1
2;Anissa;w;1
2;Annalena;w;1
2;Annelie;w;1
2;Anouk;w;1
2;Ariane;w;1
2;Arya;w;1
2;Ashley;w;1
2;Asya;w;1
2;Aya;w;1
2;Ayana;w;1
2;Ayliz;w;1
2;Carolin;w;1
2;Cataleya;w;1
2;Celia;w;1
2;Charlie;w;1
2;Chloe;w;1
2;Cosima;w;1
2;Dahlia;w;1
2;Dalin;w;1
2;Dana;w;1
2;Dania;w;1
2;Daria;w;1
2;Dila;w;1
2;Dilara;w;1
2;Dunya;w;1
2;Eleen;w;1
2;Eleonora;w;1
2;Elif;w;1
2;Elin;w;1
2;Eliz;w;1
2;Eliza;w;1
2;Elizabeth;w;1
2;Ellen;w;1
2;Elsie;w;1
2;Emilie;w;1
2;Erva;w;1
2;Evelyn;w;1
2;Felia;w;1
2;Felina;w;1
2;Fenja;w;1
2;Fine;w;1
2;Florentina;w;1
2;Franca;w;1
2;Freja;w;1
2;Fria;w;1
2;Friederike;w;1
2;Gloria;w;1
2;Grace;w;1
2;Havin;w;1
2;Hedi;w;1
2;Hiba;w;1
2;Inaya;w;1
2;Inayah;w;1
2;Inga;w;1
2;Insa;w;1
2;Irma;w;1
2;Janna;w;1
2;Jara;w;1
2;Johanne;w;1
2;Juli;w;1
2;Kayla;w;1
2;Kimberly;w;1
2;Klea;w;1
2;Lale;w;1
2;Larin;w;1
2;Leandra;w;1
2;Leen;w;1
2;Lema;w;1
2;Leonora;w;1
2;Leticia;w;1
2;Liara;w;1
2;Lieselotte;w;1
2;Lijana;w;1
2;Liliana;w;1
2;Lilya;w;1
2;Linn;w;1
2;Linnea;w;1
2;Livi;w;1
2;Loreen;w;1
2;Lorin;w;1
2;Lotti;w;1
2;Louise;w;1
2;Lucy;w;1
2;Lumi;w;1
2;Madlen;w;1
2;Majvi;w;1
2;Malena;w;1
2;Malie;w;1
2;Maliya;w;1
2;Maram;w;1
2;Marina;w;1
2;Mathea;w;1
2;Mavi;w;1
2;Mavie;w;1
2;Meliya;w;1
2;Melody;w;1
2;Meryem;w;1
2;Miray;w;1
2;Misk;w;1
2;Muna;w;1
2;Munira;w;1
2;Naomi;w;1
2;Nefeli;w;1
2;Nelly;w;1
2;Neva;w;1
2;Neyla;w;1
2;Nia;w;1
2;Nicole;w;1
2;Nila;w;1
2;Norah;w;1
2;Paloma;w;1
2;Pina;w;1
2;Priya;w;1
2;Raphaela;w;1
2;Romi;w;1
2;Rosalie;w;1
2;Ruby;w;1
2;Safaa;w;1
2;Safia;w;1
2;Safiya;w;1
2;Salma;w;1
2;Samira;w;1
2;Sandra;w;1
2;Sanna;w;1
2;Sola;w;1
2;Svea;w;1
2;Tala;w;1
2;Tasnim;w;1
2;Tatjana;w;1
2;Teresa;w;1
2;Tuana;w;1
2;Valeska;w;1
2;Violetta;w;1
2;Vivien;w;1
2;Zehra;w;1
2;Zoya;w;1
2;Zümra;w;1
2;Abdullah;m;1
2;Ahmet;m;1
2;Alan;m;1
2;Aleksandar;m;1
2;Aleksander;m;1
2;Alexandros;m;1
2;Andi;m;1
2;Araz;m;1
2;Art;m;1
2;Artjom;m;1
2;Ayan;m;1
2;Bassam;m;1
2;Batu;m;1
2;Bela;m;1
2;Bilal;m;1
2;Björn;m;1
2;Boris;m;1
2;Bosse;m;1
2;Casper;m;1
2;Christian;m;1
2;Christoph;m;1
2;Clemens;m;1
2;Connor;m;1
2;Deon;m;1
2;Diyan;m;1
2;Eddie;m;1
2;Eduard;m;1
2;Edwin;m;1
2;Efe;m;1
2;Eliah;m;1
2;Elio;m;1
2;Emiliano;m;1
2;Ferdinand;m;1
2;Filip;m;1
2;Fineas;m;1
2;Fridolin;m;1
2;Gero;m;1
2;Giovanni;m;1
2;Giuseppe;m;1
2;Göktuğ;m;1
2;Hassan;m;1
2;Hendrik;m;1
2;Hugo;m;1
2;Hussein;m;1
2;Ilhan;m;1
2;Ilias;m;1
2;Isaiah;m;1
2;Ivar;m;1
2;Jamal;m;1
2;Janne;m;1
2;Jannes;m;1
2;Jannick;m;1
2;Jari;m;1
2;Jarne;m;1
2;Jason;m;1
2;Jerome;m;1
2;Jesper;m;1
2;Jibril;m;1
2;Jordan;m;1
2;Joseph;m;1
2;Josua;m;1
2;Junes;m;1
2;Karam;m;1
2;Karan;m;1
2;Kaspar;m;1
2;Kayden;m;1
2;Keno;m;1
2;Kiyan;m;1
2;Laurenz;m;1
2;Lawand;m;1
2;Lazar;m;1
2;Leandro;m;1
2;Lennox;m;1
2;Leonas;m;1
2;Leonel;m;1
2;Leonik;m;1
2;Lev;m;1
2;Lou;m;1
2;Louay;m;1
2;Louie;m;1
2;Lucian;m;1
2;Lucien;m;1
2;Ludwig;m;1
2;Mahir;m;1
2;Mahmoud;m;1
2;Mailo;m;1
2;Malek;m;1
2;Malio;m;1
2;Marco;m;1
2;Marius;m;1
2;Mark;m;1
2;Marvin;m;1
2;Mathis;m;1
2;Mayar;m;1
2;Mehmet;m;1
2;Michel;m;1
2;Mikail;m;1
2;Milad;m;1
2;Miron;m;1
2;Mirza;m;1
2;Mohamad;m;1
2;Moses;m;1
2;Muhammad;m;1
2;Murat;m;1
2;Mustafa;m;1
2;Nathaniel;m;1
2;Nelio;m;1
2;Niko;m;1
2;Nikolai;m;1
2;Noar;m;1
2;Noh;m;1
2;Nuri;m;1
2;Omed;m;1
2;Omid;m;1
2;Osman;m;1
2;Paolo;m;1
2;Philip;m;1
2;Poyraz;m;1
2;Raffael;m;1
2;Rashid;m;1
2;Remo;m;1
2;Richard;m;1
2;Roni;m;1
2;Said;m;1
2;Samir;m;1
2;Sascha;m;1
2;Sebastian;m;1
2;Selim;m;1
2;Silas;m;1
2;Taha;m;1
2;Tammo;m;1
2;Thiago;m;1
2;Thomas;m;1
2;Tiago;m;1
2;Tilmann;m;1
2;Timo;m;1
2;Tony;m;1
2;Tristan;m;1
2;Tyler;m;1
2;Viktor;m;1
2;Wilhelm;m;1
2;William;m;1
2;Wim;m;1
2;Yamen;m;1
2;Yannik;m;1
2;Yaqub;m;1
2;Yassin;m;1
2;Yousef;m;1
2;Youssef;m;1
2;Yunis;m;1
2;Zakaria;m;1
2;Adele;w;2
2;Adelheid;w;2
2;Alva;w;2
2;Anastasia;w;2
2;Andrea;w;2
2;Apollonia;w;2
2;Aylin;w;2
2;Barbara;w;2
2;Bella;w;2
2;Belén;w;2
2;Carmen;w;2
2;Catalina;w;2
2;Edita;w;2
2;Edith;w;2
2;Elena;w;2
2;Elif;w;2
2;Elina;w;2
2;Elvira;w;2
2;Emilie;w;2
2;Emily;w;2
2;Emmi;w;2
2;Fee;w;2
2;Franziska;w;2
2;Freya;w;2
2;Frida;w;2
2;Fritzi;w;2
2;Hafsa;w;2
2;Hava;w;2
2;Hedwig;w;2
2;Heidi;w;2
2;Helen;w;2
2;Imani;w;2
2;Ioana;w;2
2;Isabel;w;2
2;Ivy;w;2
2;Jael;w;2
2;Judith;w;2
2;Kaur;w;2
2;Klara;w;2
2;Laura;w;2
2;Leona;w;2
2;Liara;w;2
2;Lotta;w;2
2;Lynn;w;2
2;Madita;w;2
2;Magdalena;w;2
2;Malaya;w;2
2;Malina;w;2
2;Mari;w;2
2;Mariella;w;2
2;Marta;w;2
2;Martha;w;2
2;Marzena;w;2
2;Mathilde;w;2
2;Medina;w;2
2;Melina;w;2
2;Merle;w;2
2;Mia;w;2
2;Michelle;w;2
2;Mila;w;2
2;Nina;w;2
2;Nour;w;2
2;Oleksandrivna;w;2
2;Olivia;w;2
2;Ophelia;w;2
2;Paula;w;2
2;Rahel;w;2
2;Rashed;w;2
2;Rosi;w;2
2;Solea;w;2
2;Su;w;2
2;Susanna;w;2
2;Viktorivna;w;2
2;Viola;w;2
2;Wilhelmine;w;2
2;Zahra;w;2
2;Zoe;w;2
2;Zoé;w;2
2;Adam;m;2
2;Adrian;m;2
2;Aleksander;m;2
2;Amos;m;2
2;Andreas;m;2
2;Angelo;m;2
2;Antonius;m;2
2;Arthur;m;2
2;Arvid;m;2
2;Asad;m;2
2;Asaf;m;2
2;August;m;2
2;Azim;m;2
2;Bela;m;2
2;Bene;m;2
2;Benedikt;m;2
2;Clemens;m;2
2;Daniele;m;2
2;Darian;m;2
2;Deniz;m;2
2;Dieter;m;2
2;Dominik;m;2
2;Emmanuel;m;2
2;Emre;m;2
2;Etienne;m;2
2;Falk;m;2
2;Fernando;m;2
2;Florin;m;2
2;Francis;m;2
2;Francisco;m;2
2;Gustav;m;2
2;Hannes;m;2
2;Hans;m;2
2;Harry;m;2
2;Ian;m;2
2;Isa;m;2
2;Jibril;m;2
2;Joachim;m;2
2;Johan;m;2
2;John;m;2
2;Kaan;m;2
2;Kilian;m;2
2;Klaus;m;2
2;Konstantin;m;2
2;Kurt;m;2
2;Kwabena;m;2
2;Leano;m;2
2;Leonhard;m;2
2;Leonidas;m;2
2;Louis;m;2
2;Ludwig;m;2
2;Manuel;m;2
2;Marc;m;2
2;Maria;m;2
2;Markus;m;2
2;Marten;m;2
2;Mateo;m;2
2;Matti;m;2
2;Milan;m;2
2;Milo;m;2
2;Minh;m;2
2;Mohamed;m;2
2;Nelio;m;2
2;Niklas;m;2
2;Ole;m;2
2;Oscar;m;2
2;Phineas;m;2
2;Raphael;m;2
2;Rio;m;2
2;Rolf;m;2
2;Salvatore;m;2
2;Santiago;m;2
2;Sven;m;2
2;Theodor;m;2
2;Tim;m;2
2;Timur;m;2
2;Titus;m;2
2;Ulrich;m;2
2;Vincent;m;2
2;Vito;m;2
2;Werner;m;2
2;Willem;m;2
2;Willi;m;2
2;Anouk;w;3
2;Ellen;w;3
2;Helene;w;3
2;Helga;w;3
2;Isabell;w;3
2;Julie;w;3
2;Luise;w;3
2;Mansoor;w;3
2;Frederik;m;3
2;Friedrich;m;3
2;Heinrich;m;3
2;Joseph;m;3
2;Karl;m;3
2;Khamees;m;3
2;Maria;m;3
2;Wolfgang;m;3
2;Josef;m;4
1;Aarany;w;1
1;Aarika;w;1
1;Aasiyah;w;1
1;Abbygail;w;1
1;Achia;w;1
1;Adalie;w;1
1;Adama;w;1
1;Adele;w;1
1;Adelia;w;1
1;Adelya-Su;w;1
1;Adelya;w;1
1;Adia;w;1
1;Adira;w;1
1;Adriana-Lydia;w;1
1;Adriana;w;1
1;Adrienne;w;1
1;Adélie;w;1
1;Aelirenn;w;1
1;Afrin;w;1
1;Agnes;w;1
1;Agnieszka;w;1
1;Aiana;w;1
1;Aila;w;1
1;Aimee;w;1
1;Aimée;w;1
1;Ainoa;w;1
1;Aischa;w;1
1;Aisha;w;1
1;Aiyana;w;1
1;Ajna;w;1
1;Al;w;1
1;Aleha;w;1
1;Aleksandrina;w;1
1;Alexandra;w;1
1;Alicja;w;1
1;Aline;w;1
1;Alisa;w;1
1;Alisia;w;1
1;Alissia;w;1
1;Aliz;w;1
1;Aliza;w;1
1;Aljona;w;1
1;Almas;w;1
1;Altea;w;1
1;Alyssa;w;1
1;Amable;w;1
1;Amaliya;w;1
1;Ambla;w;1
1;Ambár;w;1
1;Amelie-Sohie;w;1
1;Amely;w;1
1;Amenah;w;1
1;Amia;w;1
1;Amla;w;1
1;Amália;w;1
1;Anays;w;1
1;Anaë;w;1
1;Andela;w;1
1;Angela;w;1
1;Angelina;w;1
1;Aniela;w;1
1;Anika;w;1
1;Anisa-Nour;w;1
1;Anna-Amalia;w;1
1;Anna-Lena;w;1
1;Anna-Solea;w;1
1;Annabel;w;1
1;Annabell;w;1
1;Annabella;w;1
1;Annabelle;w;1
1;Annaheidi;w;1
1;Annais;w;1
1;Anne;w;1
1;Anneli;w;1
1;Annemarie;w;1
1;Annie;w;1
1;Annik;w;1
1;Annisa;w;1
1;Antjana;w;1
1;Antonella;w;1
1;Anya;w;1
1;Apolline;w;1
1;Arba;w;1
1;Argiro;w;1
1;Ariana-Mia;w;1
1;Ariel;w;1
1;Arilena;w;1
1;Arinas;w;1
1;Ariola;w;1
1;Ariona;w;1
1;Arla;w;1
1;Asal;w;1
1;Asel;w;1
1;Ashwaaq;w;1
1;Asil;w;1
1;Asiya;w;1
1;Asma;w;1
1;Asmin;w;1
1;Assinat;w;1
1;Astrid;w;1
1;Athena;w;1
1;Athina-Souzi;w;1
1;Atika;w;1
1;Atrin;w;1
1;Austėja;w;1
1;Avesta;w;1
1;Aviana;w;1
1;Avigael;w;1
1;Avin;w;1
1;Avleen;w;1
1;Awin;w;1
1;Ayca;w;1
1;Ayleen;w;1
1;Ayumi;w;1
1;Azelya;w;1
1;Azra-Nur;w;1
1;Bahar;w;1
1;Barbara;w;1
1;Basma;w;1
1;Bassma;w;1
1;Bayan;w;1
1;Beatrice;w;1
1;Belinay;w;1
1;Bella;w;1
1;Belén;w;1
1;Benita;w;1
1;Berfin;w;1
1;Bernice;w;1
1;Bonita;w;1
1;Buna;w;1
1;Calea;w;1
1;Calita;w;1
