anzahl;vorname;geschlecht;position
6;Jonte;m;1
6;Juri;m;1
6;Lasse;m;1
6;Leano;m;1
6;Lion;m;1
6;Luka;m;1
6;Martin;m;1
6;Mohammed;m;1
6;Muhammed;m;1
6;Musa;m;1
6;Nico;m;1
6;Richard;m;1
6;Simon;m;1
6;Zayn;m;1
6;Amelie;w;2
6;Anna;w;2
6;Ida;w;2
6;Isabella;w;2
6;Josefine;w;2
6;Lou;w;2
6;Valentina;w;2
6;Ali;m;2
6;Georg;m;2
6;Matthias;m;2
6;Maria;w;3
6;Marie;w;3
5;Alina;w;1
5;Anastasia;w;1
5;Carla;w;1
5;Finja;w;1
5;Fiona;w;1
5;Freya;w;1
5;Inaya;w;1
5;Jule;w;1
5;Katharina;w;1
5;Khadija;w;1
5;Kiara;w;1
5;Kira;w;1
5;Liya;w;1
5;Madita;w;1
5;Malea;w;1
5;Malou;w;1
5;Marla;w;1
5;Maryam;w;1
5;Sina;w;1
5;Valeria;w;1
5;Zeynep;w;1
5;Ayaz;m;1
5;Bela;m;1
5;Dean;m;1
5;Emilio;m;1
5;Emir;m;1
5;Ferdinand;m;1
5;Frederik;m;1
5;Hannes;m;1
5;Ibrahim;m;1
5;Ismail;m;1
5;Ivan;m;1
5;Jannik;m;1
5;Kaan;m;1
5;Karim;m;1
5;Kiyan;m;1
5;Konstantin;m;1
5;Luke;m;1
5;Mark;m;1
5;Nick;m;1
5;Nikolas;m;1
5;Younes;m;1
5;Yunus;m;1
5;Zain;m;1
5;Carlotta;w;2
5;Christel;w;2
5;Elisa;w;2
5;Helena;w;2
5;Louise;w;2
5;Margarete;w;2
5;Martha;w;2
5;Mathilda;w;2
5;Nur;w;2
5;Paulina;w;2
5;Sofie;w;2
5;Bruno;m;2
5;Christian;m;2
5;Emilian;m;2
5;Emilio;m;2
5;Frederik;m;2
5;Friedrich;m;2
5;Fritz;m;2
5;Henry;m;2
5;Jürgen;m;2
5;Malik;m;2
5;Oskar;m;2
5;Philipp;m;2
5;Raphael;m;2
5;Robert;m;2
5;Samuel;m;2
5;Stefan;m;2
5;Wilhelm;m;2
5;Friedrich;m;3
4;Alessia;w;1
4;Alva;w;1
4;Amal;w;1
4;Annika;w;1
4;Asel;w;1
4;Aylin;w;1
4;Carlotta;w;1
4;Clea;w;1
4;Elea;w;1
4;Eliana;w;1
4;Evelyn;w;1
4;Fatima;w;1
4;Flora;w;1
4;Hafsa;w;1
4;Hira;w;1
4;Jara;w;1
4;Jasmin;w;1
4;Kaya;w;1
4;Layla;w;1
4;Leyla;w;1
4;Liah;w;1
4;Lisa;w;1
4;Liva;w;1
4;Liyana;w;1
4;Lynn;w;1
4;Maila;w;1
4;Marleen;w;1
4;Mathea;w;1
4;Mayra;w;1
4;Miriam;w;1
4;Mona;w;1
4;Naemi;w;1
4;Naomi;w;1
4;Narin;w;1
4;Noelia;w;1
4;Philippa;w;1
4;Selma;w;1
4;Valentina;w;1
4;Viktoria;w;1
4;Yuna;w;1
4;Abdullah;m;1
4;Adem;m;1
4;Ahmed;m;1
4;Alessio;m;1
4;Amin;m;1
4;Anas;m;1
4;Artur;m;1
4;Azad;m;1
4;Benedikt;m;1
4;Benno;m;1
4;Christian;m;1
4;Diego;m;1
4;Eliah;m;1
4;Fabian;m;1
4;Franz;m;1
4;Friedrich;m;1
4;Fynn;m;1
4;Harun;m;1
4;Henrik;m;1
4;Ian;m;1
4;Isa;m;1
4;Janosch;m;1
4;Jari;m;1
4;Jonne;m;1
4;Josef;m;1
4;Kai;m;1
4;Kian;m;1
4;Leander;m;1
4;Lenn;m;1
4;Lennard;m;1
4;Lian;m;1
4;Lias;m;1
4;Magnus;m;1
4;Matthias;m;1
4;Matti;m;1
4;Michael;m;1
4;Miron;m;1
4;Mohamad;m;1
4;Nevio;m;1
4;Nicolas;m;1
4;Oliver;m;1
4;Pablo;m;1
4;Phil;m;1
4;Taha;m;1
4;Thilo;m;1
4;Timo;m;1
4;Valentino;m;1
4;Zakaria;m;1
4;Anne;w;2
4;Cecilia;w;2
4;Clara;w;2
4;Emma;w;2
4;Estelle;w;2
4;Florentine;w;2
4;Franziska;w;2
4;Josephine;w;2
4;Leni;w;2
4;Lina;w;2
4;Louisa;w;2
4;Luna;w;2
4;Malia;w;2
4;Rosa;w;2
4;Rosalie;w;2
4;Antonio;m;2
4;Can;m;2
4;Carl;m;2
4;Constantin;m;2
4;Eliah;m;2
4;Emanuel;m;2
4;Franz;m;2
4;Hans;m;2
4;Jasper;m;2
4;Joel;m;2
4;Jonathan;m;2
4;Julian;m;2
4;Kasimir;m;2
4;Konstantin;m;2
4;Leonard;m;2
4;Liam;m;2
4;Miguel;m;2
4;Nicolas;m;2
4;Rafael;m;2
4;Ralf;m;2
4;Theodor;m;2
4;Titus;m;2
4;William;m;2
4;Katharina;w;3
3;Aleyna;w;1
3;Aliya;w;1
3;Alya;w;1
3;Ana;w;1
3;Anisa;w;1
3;Annie;w;1
3;Azra;w;1
3;Bayan;w;1
3;Bella;w;1
3;Celine;w;1
3;Cleo;w;1
3;Daria;w;1
3;Elisabeth;w;1
3;Ellie;w;1
3;Emilie;w;1
3;Enna;w;1
3;Fatma;w;1
3;Greta;w;1
3;Hailey;w;1
3;Hana;w;1
3;Havin;w;1
3;Hazal;w;1
3;Holly;w;1
3;Imani;w;1
3;Isabel;w;1
3;Iva;w;1
3;Jette;w;1
3;Kaia;w;1
3;Karla;w;1
3;Kiana;w;1
3;Lilith;w;1
3;Lily;w;1
3;Linn;w;1
3;Lorena;w;1
3;Magdalena;w;1
3;Majvi;w;1
3;Malena;w;1
3;Mariella;w;1
3;Marielle;w;1
3;Marta;w;1
3;Melissa;w;1
3;Milena;w;1
3;Milla;w;1
3;Nala;w;1
3;Nayla;w;1
3;Nela;w;1
3;Nicole;w;1
3;Nisa;w;1
3;Noura;w;1
3;Nova;w;1
3;Philine;w;1
3;Rita;w;1
3;Safiya;w;1
3;Sonia;w;1
3;Xenia;w;1
3;Yara;w;1
3;Yasmin;w;1
3;Yousra;w;1
3;Yüsra;w;1
3;Zoey;w;1
3;Ador;m;1
3;Aiden;m;1
3;Alan;m;1
3;Aras;m;1
3;Arne;m;1
3;August;m;1
3;Ayman;m;1
3;Ayoub;m;1
3;Baran;m;1
3;Bene;m;1
3;Berat;m;1
3;Björn;m;1
3;Charlie;m;1
3;Davud;m;1
3;Diyan;m;1
3;Dominik;m;1
3;Elia;m;1
3;Elyas;m;1
3;Fabio;m;1
3;Florian;m;1
3;Frederick;m;1
3;Hasan;m;1
3;Henning;m;1
3;Hugo;m;1
3;Idris;m;1
3;Ilias;m;1
3;Jakov;m;1
3;James;m;1
3;Jayden;m;1
3;Joel;m;1
3;Joris;m;1
3;Junis;m;1
3;Kalle;m;1
3;Keno;m;1
3;Lars;m;1
3;Leandro;m;1
3;Lennart;m;1
3;Leonhard;m;1
3;Leopold;m;1
3;Liano;m;1
3;Luc;m;1
3;Lucas;m;1
3;Ludwig;m;1
3;Mahir;m;1
3;Mailo;m;1
3;Manuel;m;1
3;Marcel;m;1
3;Mattis;m;1
3;Mikael;m;1
3;Mikail;m;1
3;Milian;m;1
3;Nassim;m;1
3;Nelio;m;1
3;Nicolò;m;1
3;Nikita;m;1
3;Noa;m;1
3;Rayan;m;1
3;Robin;m;1
3;Sami;m;1
3;Samu;m;1
3;Sandro;m;1
3;Sebastian;m;1
3;Teo;m;1
3;Thomas;m;1
3;Tobias;m;1
3;William;m;1
3;Yanis;m;1
3;Yassin;m;1
3;Youssef;m;1
3;Çınar;m;1
3;Amalia;w;2
3;Amelia;w;2
3;Amira;w;2
3;Carolina;w;2
3;Christina;w;2
3;Dua;w;2
3;Elena;w;2
3;Emilie;w;2
3;Erika;w;2
3;Felicitas;w;2
3;Freya;w;2
3;Frieda;w;2
3;Gabriela;w;2
3;Grace;w;2
3;Helene;w;2
3;Helga;w;2
3;Kaur;w;2
3;Klara;w;2
3;Lucia;w;2
3;Matilda;w;2
3;Mihrimah;w;2
3;Olivia;w;2
3;Paula;w;2
3;Pauline;w;2
3;Sofia;w;2
3;Viktoria;w;2
3;Adrian;m;2
3;Amin;m;2
3;Emin;m;2
3;Eric;m;2
3;Fabian;m;2
3;Florian;m;2
3;Han;m;2
3;Heinrich;m;2
3;Jacob;m;2
3;Jan;m;2
3;Jannis;m;2
3;Jonah;m;2
3;Jonas;m;2
3;José;m;2
3;Junior;m;2
3;Kaan;m;2
3;Kilian;m;2
3;Konrad;m;2
3;Leander;m;2
3;Leano;m;2
3;Lorenz;m;2
3;Maria;m;2
3;Mateo;m;2
3;Maxim;m;2
3;Milan;m;2
3;Mohammed;m;2
3;Mustafa;m;2
3;Nico;m;2
3;Nima;m;2
3;Noel;m;2
3;Oliver;m;2
3;Otto;m;2
3;Richard;m;2
3;Rudolf;m;2
3;Werner;m;2
3;Zayn;m;2
3;Charlotte;w;3
3;Georg;m;3
3;Josef;m;3
3;Louis;m;3
3;Maria;m;3
3;Peter;m;3
3;Wilhelm;m;3
2;Abigail;w;1
2;Adelina;w;1
2;Adriana;w;1
2;Aicha;w;1
2;Alaya;w;1
2;Alba;w;1
2;Alejna;w;1
2;Alena;w;1
2;Alexandra;w;1
2;Alia;w;1
2;Alicia;w;1
2;Alin;w;1
2;Alisha;w;1
2;Aliyah;w;1
2;Amaia;w;1
2;Amani;w;1
2;Amine;w;1
2;Amy;w;1
2;Andrea;w;1
2;Angelina;w;1
2;Anja;w;1
2;Annabelle;w;1
2;Annamaria;w;1
2;Aria;w;1
2;Ariana;w;1
2;Ariane;w;1
2;Arjin;w;1
2;Arya;w;1
2;Asiya;w;1
2;Barfin;w;1
2;Briana;w;1
2;Buna;w;1
2;Camila;w;1
2;Carolina;w;1
2;Ceylin;w;1
2;Chiara;w;1
2;Claire;w;1
2;Dalia;w;1
2;Dea;w;1
2;Dilyana;w;1
2;Dorothea;w;1
2;Eleni;w;1
2;Eleonore;w;1
2;Elin;w;1
2;Elise;w;1
2;Eliz;w;1
2;Elizabeth;w;1
2;Ellen;w;1
2;Eloise;w;1
2;Elsa;w;1
2;Elva;w;1
2;Ema;w;1
2;Emmy;w;1
2;Enya;w;1
2;Esraa;w;1
2;Ewa;w;1
2;Felicia;w;1
2;Felina;w;1
2;Fine;w;1
2;Grace;w;1
2;Hadia;w;1
2;Hanin;w;1
2;Haylie;w;1
2;Helen;w;1
2;Hevi;w;1
2;Hiba;w;1
2;Hilal;w;1
2;Iman;w;1
2;Isra;w;1
2;İkra;w;1
2;Jane;w;1
2;Jolina;w;1
2;Josefine;w;1
2;Josie;w;1
2;Juliana;w;1
2;Kaila;w;1
2;Kalea;w;1
2;Karlotta;w;1
2;Kim;w;1
2;Laila;w;1
2;Lalla;w;1
2;Lani;w;1
2;Lea-Marie;w;1
2;Leah;w;1
2;Leandra;w;1
2;Lene;w;1
2;Liara;w;1
2;Lilia;w;1
2;Lilian;w;1
2;Linnéa;w;1
2;Liz;w;1
2;Lora;w;1
2;Louise;w;1
2;Luca;w;1
2;Lucy;w;1
2;Lya;w;1
2;Madina;w;1
2;Malin;w;1
2;Malu;w;1
2;Marisa;w;1
2;Marit;w;1
2;Marlena;w;1
2;Marlie;w;1
2;Marwa;w;1
2;Masal;w;1
2;Matina;w;1
2;Mayla;w;1
2;Meggy;w;1
2;Melek;w;1
2;Melia;w;1
2;Meryem;w;1
2;Meva;w;1
2;Mihra;w;1
2;Milou;w;1
2;Nieke;w;1
2;Nika;w;1
2;Nike;w;1
2;Nil;w;1
2;Nila;w;1
2;Pheline;w;1
2;Philina;w;1
2;Polina;w;1
2;Polly;w;1
2;Romina;w;1
2;Ruby;w;1
2;Safaa;w;1
2;Samira;w;1
2;Selin;w;1
2;Sila;w;1
2;Stefania;w;1
2;Stella;w;1
2;Svea;w;1
2;Tabea;w;1
2;Talin;w;1
2;Teresa;w;1
2;Tessa;w;1
2;Torvi;w;1
2;Tuana;w;1
2;Vera;w;1
2;Viola;w;1
2;Vivien;w;1
2;Yamila;w;1
2;Ylvie;w;1
2;Zainab;w;1
2;Abdulrahman;m;1
2;Ahad;m;1
2;Aidan;m;1
2;Akram;m;1
2;Albert;m;1
2;Alessandro;m;1
2;Alexandros;m;1
2;Alparslan;m;1
2;Alperen;m;1
2;Amaan;m;1
2;Amos;m;1
2;Anis;m;1
2;Antonius;m;1
2;Aren;m;1
2;Ari;m;1
2;Arjen;m;1
2;Aron;m;1
2;Arthur;m;1
2;Arvid;m;1
2;Aurelian;m;1
2;Aurelius;m;1
2;Aykan;m;1
2;Benedict;m;1
2;Bilal;m;1
2;Carlos;m;1
2;Caspar;m;1
2;Cem;m;1
2;Charles;m;1
2;Colin;m;1
2;Danny;m;1
2;Deen;m;1
2;Demian;m;1
2;Deniz;m;1
2;Diar;m;1
2;Diyar;m;1
2;Ediz;m;1
2;Elijah;m;1
2;Elio;m;1
2;Emanuel;m;1
2;Emin;m;1
2;Enes;m;1
2;Enzo;m;1
2;Erin;m;1
2;Ethan;m;1
2;Eymen;m;1
2;Fares;m;1
2;Fran;m;1
2;Gregor;m;1
2;Gustav;m;1
2;Hassan;m;1
2;Hector;m;1
2;Ilay;m;1
2;Imran;m;1
2;Isak;m;1
2;Ivano;m;1
2;Jim;m;1
2;Jiyan;m;1
2;Johan;m;1
2;Jon;m;1
2;Jordan;m;1
2;Joscha;m;1
2;Juliano;m;1
2;Justin;m;1
2;Karlo;m;1
2;Konrad;m;1
2;Kurt;m;1
2;Kylian;m;1
2;Lav;m;1
2;Lean;m;1
2;Lenny;m;1
2;Leonas;m;1
2;Lionel;m;1
2;Lorenzo;m;1
2;Lorian;m;1
2;Lucian;m;1
2;Mahan;m;1
2;Marko;m;1
2;Marten;m;1
2;Massimo;m;1
2;Matheo;m;1
2;Mathis;m;1
2;Mattheo;m;1
2;Miguel;m;1
2;Mike;m;1
2;Mikel;m;1
2;Miko;m;1
2;Mio;m;1
2;Miraç;m;1
2;Moses;m;1
2;Mustafa;m;1
2;Nathan;m;1
2;Neo;m;1
2;Nikolai;m;1
2;Nil;m;1
2;Nino;m;1
2;Nour;m;1
2;Noyan;m;1
2;Nuri;m;1
2;Odin;m;1
2;Omar;m;1
2;Orfeas;m;1
2;Osman;m;1
2;Pepe;m;1
2;Peter;m;1
2;Phileas;m;1
2;Rejan;m;1
2;Rejjan;m;1
2;Rian;m;1
2;Roan;m;1
2;Ryan;m;1
2;Samir;m;1
2;Sayed;m;1
2;Serafim;m;1
2;Shahin;m;1
2;Sohaib;m;1
2;Tahir;m;1
2;Thore;m;1
2;Titus;m;1
2;Tommy;m;1
2;Travis;m;1
2;Vasilije;m;1
2;Victor;m;1
2;Viktor;m;1
2;Vito;m;1
2;Yahya;m;1
2;Yannick;m;1
2;Younis;m;1
2;Yunis;m;1
2;Zeyd;m;1
2;Ziad;m;1
2;Alessia;w;2
2;Alexandra;w;2
2;Ali;w;2
2;Alicia;w;2
2;Aminata;w;2
2;Anastasia;w;2
2;Angelika;w;2
2;Ann;w;2
2;Annemarie;w;2
2;Aurora;w;2
2;Ayla;w;2
2;Camille;w;2
2;Celine;w;2
2;Cäcilia;w;2
2;Dora;w;2
2;Ece;w;2
2;Edda;w;2
2;Eleonore;w;2
2;Elif;w;2
2;Ella;w;2
2;Elli;w;2
2;Emily;w;2
2;Emmi;w;2
2;Evi;w;2
2;Fabienne;w;2
2;Fatima;w;2
2;Feline;w;2
2;Fiona;w;2
2;Frida;w;2
2;Hanna;w;2
2;Hilde;w;2
2;Hope;w;2
2;Ingrid;w;2
2;Ioana;w;2
2;Isabel;w;2
2;Isabelle;w;2
2;Johanne;w;2
2;Karlotta;w;2
2;Käthe;w;2
2;Lara;w;2
2;Laura;w;2
2;Lee;w;2
2;Lena;w;2
2;Leticia;w;2
2;Leyla;w;2
2;Lia;w;2
2;Liana;w;2
2;Linda;w;2
2;Linn;w;2
2;Lisa;w;2
2;Liv;w;2
2;Loreen;w;2
2;Lotta;w;2
2;Luana;w;2
2;Lynn;w;2
2;Madeleine;w;2
2;Magdalena;w;2
2;Malou;w;2
2;Malu;w;2
2;Manuela;w;2
2;Marianne;w;2
2;Marla;w;2
2;Marleen;w;2
2;Marlies;w;2
2;Martina;w;2
2;Mathea;w;2
2;May;w;2
2;Minna;w;2
2;Monika;w;2
2;Nika;w;2
2;Nour;w;2
2;Rita;w;2
2;Romy;w;2
2;Rosalia;w;2
2;Rose;w;2
2;Ruby;w;2
2;Sara;w;2
2;Selin;w;2
2;Serhiivna;w;2
2;Stefani;w;2
2;Su;w;2
2;Sunny;w;2
2;Thea;w;2
2;Theresa;w;2
2;Therese;w;2
2;Theresia;w;2
2;Vera;w;2
2;Viktorivna;w;2
2;Viola;w;2
2;Wilhelmine;w;2
2;Yevhenivna;w;2
2;Zoe;w;2
2;Albert;m;2
2;Alois;m;2
2;Alp;m;2
2;Alparslan;m;2
2;Amir;m;2
2;Andrei;m;2
2;Anthony;m;2
2;Aras;m;2
2;Armando;m;2
2;Arthur;m;2
2;Aslan;m;2
2;Atlas;m;2
2;Aurel;m;2
2;Aurelio;m;2
2;Bernhard;m;2
2;Bilal;m;2
2;Bo;m;2
2;Bogdan;m;2
2;Casanos;m;2
2;Casimir;m;2
2;Caspar;m;2
2;Christoph;m;2
2;Daniel;m;2
2;Dennis;m;2
2;Elia;m;2
2;Elijah;m;2
2;Emir;m;2
2;Finn;m;2
2;Francisco;m;2
2;Gerhard;m;2
2;Hamza;m;2
2;Heinz;m;2
2;Helmut;m;2
2;Hugo;m;2
2;Ibrahim;m;2
2;Ilias;m;2
2;James;m;2
2;Janosch;m;2
2;John;m;2
2;Joseph;m;2
2;Joshua;m;2
2;Justus;m;2
2;Kai;m;2
2;Kayra;m;2
2;Khaled;m;2
2;Klaus;m;2
2;Kurt;m;2
2;Leon;m;2
2;Leopold;m;2
2;Levin;m;2
2;Lino;m;2
2;Lio;m;2
2;Luca;m;2
2;Lucian;m;2
2;Lukas;m;2
2;Malek;m;2
2;Malo;m;2
2;Marco;m;2
2;Mario;m;2
2;Marlon;m;2
2;Mateusz;m;2
2;Mats;m;2
2;Mattheo;m;2
2;Matti;m;2
2;Maurice;m;2
2;Milo;m;2
2;Mohamed;m;2
2;Moritz;m;2
2;Nael;m;2
2;Nils;m;2
2;Oleksiiovych;m;2
2;Pepe;m;2
2;Phil;m;2
2;Said;m;2
2;Simon;m;2
2;Stephan;m;2
2;Thorsten;m;2
2;Toni;m;2
2;Vincent;m;2
2;Wolf;m;2
2;Wolfgang;m;2
2;Yusuf;m;2
2;Barbara;w;3
2;Elisabeth;w;3
2;Mohammed;w;3
2;Silke;w;3
2;Carl;m;3
2;Ferdinand;m;3
2;Johann;m;3
2;Jürgen;m;3
2;Michael;m;3
2;Otto;m;3
2;Paul;m;3
2;Sascha;m;3
1;Abra;w;1
1;Abril;w;1
1;Aceliya;w;1
1;Achy;w;1
1;Ada-Miruna;w;1
1;Adea;w;1
1;Adelija;w;1
1;Aden;w;1
1;Adenike;w;1
1;Adisa;w;1
1;Adrina;w;1
1;Afnan;w;1
1;Ahaana;w;1
1;Ainara;w;1
1;Aisha;w;1
1;Ajla;w;1
1;Alaa;w;1
1;Alayna;w;1
1;Aleeya;w;1
1;Alessia-Andreea;w;1
1;Aliah;w;1
1;Alice;w;1
1;Alicja;w;1
1;Alien;w;1
1;Alisa-July;w;1
1;Alisa;w;1
1;Alisja;w;1
1;Alissia;w;1
1;Aliza;w;1
1;Allegra;w;1
1;Almas;w;1
1;Almass;w;1
1;Almaz;w;1
1;Almila;w;1
1;Almira;w;1
1;Amaja;w;1
1;Amande;w;1
1;Amary;w;1
1;Amedeea;w;1
1;Amel;w;1
1;Amela;w;1
1;Amely;w;1
1;Ametallah;w;1
1;Ameya;w;1
1;Amitis;w;1
1;Amna;w;1
1;Amra;w;1
1;Amrah;w;1
1;Amélie;w;1
1;Anabelle;w;1
1;Anais;w;1
1;Anamarija;w;1
1;Anastasija;w;1
1;Anayah;w;1
1;Andia;w;1
1;Andra;w;1
1;Anelia;w;1
1;Angela;w;1
1;Aniela-Elia;w;1
1;Aniela;w;1
1;Anika;w;1
1;Anissa;w;1
1;Anjuli;w;1
1;Ann-Celine;w;1
1;Anna-Sofia;w;1
1;Annabel;w;1
1;Anni;w;1
1;Anny;w;1
1;Anouk;w;1
1;Ansa;w;1
1;Ansar;w;1
1;Anthea;w;1
1;Aquila;w;1
1;Ariam;w;1
1;Arina;w;1
1;Ariora;w;1
1;Arlin;w;1
1;Armida;w;1
1;Artemis;w;1
1;Asal;w;1
1;Asena;w;1
1;Ashfia;w;1
1;Asija;w;1
1;Asiye;w;1
1;Assal;w;1
1;Assia;w;1
1;Assiah;w;1
1;Asya;w;1
1;Athar;w;1
1;Atheeka;w;1
1;Atina;w;1
1;Aurela;w;1
1;Aurèlia;w;1
1;Avrin;w;1
1;Ayah;w;1
1;Ayannah;w;1
1;Ayat;w;1
1;Ayda;w;1
1;Aymira;w;1
1;Aysima;w;1
1;Azada;w;1
1;Aziza;w;1
1;Azzurra;w;1
1;Bana;w;1
1;Barin;w;1
1;Beatrice;w;1
1;Begüm;w;1
1;Belga;w;1
1;Belinay;w;1
1;Belinda;w;1
1;Belén;w;1
1;Berçem;w;1
1;Bitanya;w;1
1;Blanka;w;1
1;Blerza;w;1
1;Blessing;w;1
1;Bonnie;w;1
1;Bérénice;w;1
1;Büşra;w;1
1;Calla;w;1
1;Calliope;w;1
1;Camilla;w;1
1;Camille;w;1
1;Cara;w;1
1;Carly;w;1
1;Carmen;w;1
1;Caro;w;1
1;Carolin;w;1
1;Cataleya-Queen;w;1
1;Cataleya;w;1
1;Catia;w;1
1;Cattleya;w;1
1;Charisa;w;1
1;Charlie;w;1
1;Charlotte-Sophie;w;1
1;Chayma;w;1
1;Chioma;w;1
1;Chloé;w;1
1;Cilia;w;1
1;Clara-Gabriella;w;1
1;Clementine;w;1
1;Clothilde;w;1
1;Cora;w;1
1;Cosima;w;1
1;Cristina;w;1
1;Dafina;w;1
1;Dahab;w;1
1;Dajana;w;1
1;Dajena;w;1
1;Dalina-Dorothea;w;1
1;Daliya;w;1
1;Daliyah;w;1
1;Damira;w;1
1;Damla;w;1
